HQURT_NAME,CMDLT_NAME,HSCD,HSCD_CN,REG_DT,REGL_CN,ISO_WD2_NAT_CD,REGL_STR_DE,REGL_END_DE,PROBE_TGT_NAT_NAME
아프리카지역본부,플로트판유리(Float and Flat glass),700490,"70049090,70052917,70052923,70052925,70052935",2023-05-19,반덤핑(규제중),ZA,19990528,20260408,"중국, 인도"
아프리카지역본부,플로트 유리(Drawn and Float glass),700529,"70052917,70052923,70052925,70052935",2023-05-19,반덤핑(규제중),ZA,20061003,20230202,인도네시아
아프리카지역본부,프릿(Frit),320740,320740,2023-05-19,반덤핑(규제중),ZA,20130215,20230615,브라질
아프리카지역본부,폴리에틸렌수지용기(PET),390760,390760,2023-05-19,반덤핑(규제중),ZA,20200519,20250518,중국
북미지역본부,열연 탄소강판(Hot-rolled carbon steel flat products),720836,"7208101500,7208103000,7208106000,7208253000,7208256000,7208260030,7208260060,7208270030,7208270060,7208360030,7208360060,7208370030,7208370060,7208380015,7208380030,7208380090,7208390015,7208390030,7208390090,7208406030,7208406060,7208530000,7208540000,7208900000,7211140090,7211191500,7211192000,7211193000,7211194500,7211196000,7211197530,7211197560,7211197590",2023-05-19,상계관세(규제중),US,20190827,20240826,"인도,인도네시아,태국"
북미지역본부,열연 탄소강판(Hot-rolled carbon steel flat products),720810,"7208101500,7208103000,7208106000,7208253000,7208256000,7208260030,7208260060,7208270030,7208270060,7208360030,7208360060,7208370030,7208370060,7208380015,7208380030,7208380090,7208390015,7208390030,7208390090,7208406030,7208406060,7208530000,7208540000,7208900000,7211140090,7211191500,7211192000,7211193000,7211194500,7211196000,7211197530,7211197560,7211197590",2023-05-19,상계관세(규제중),US,20190827,20240826,"인도,인도네시아,태국"
북미지역본부,우븐 셀비지가있는 좁은 우븐 리본(Narrow woven ribbons with woven selvedge),630790,"580631,580632,580639,580890,581091,581092,581099,590390,590700,630790",2023-05-19,상계관세(규제중),US,20170719,20270310,중국
북미지역본부,ESBR고무(Emulsion Styrene-Butadiene Rubber),400219,40021900,2023-05-19,반덤핑(규제중),US,20221110,20271109,"체코,러시아"
동남아대양주지역본부,컬러도금강판(Certain flat-rolled products of painted coated alloy steel or non-alloy steel),721070,"72107011,72107019,72107091,72107099,72124011,72124012,72124019,72124091,72124092,72124099,72259990,72269919,72269999",2023-05-19,반덤핑(규제중),VN,20191024,20241023,"중국, 한국"
동남아대양주지역본부,컬러도금강판(Certain flat-rolled products of painted coated alloy steel or non-alloy steel),721240,"72107011,72107019,72107091,72107099,72124011,72124012,72124019,72124091,72124092,72124099,72259990,72269919,72269999",2023-05-19,반덤핑(규제중),VN,20191024,20241023,"중국, 한국"
동남아대양주지역본부,컬러도금강판(Certain flat-rolled products of painted coated alloy steel or non-alloy steel),722599,"72107011,72107019,72107091,72107099,72124011,72124012,72124019,72124091,72124092,72124099,72259990,72269919,72269999",2023-05-19,반덤핑(규제중),VN,20191024,20241023,"중국, 한국"
동남아대양주지역본부,컬러도금강판(Certain flat-rolled products of painted coated alloy steel or non-alloy steel),722699,"72107011,72107019,72107091,72107099,72124011,72124012,72124019,72124091,72124092,72124099,72259990,72269919,72269999",2023-05-19,반덤핑(규제중),VN,20191024,20241023,"중국, 한국"
동남아대양주지역본부,특정 MSG(Monosodium Glutamate) 제품,292242,292242,2023-05-19,반덤핑(규제중),VN,20200723,20250722,"중국, 인도네시아"
동남아대양주지역본부,테이블 및 의자류(Some products of tables and chairs),940390,"94013000,94014000,94016100,94016990,94017100,94017990,94018000,94019040,94019092,94019099,94033000,94036090,94039090",2023-05-19,반덤핑(조사중),VN,,,"중국, 말레이시아"
동남아대양주지역본부,테이블 및 의자류(Some products of tables and chairs),940360,"94013000,94014000,94016100,94016990,94017100,94017990,94018000,94019040,94019092,94019099,94033000,94036090,94039090",2023-05-19,반덤핑(조사중),VN,,,"중국, 말레이시아"
동남아대양주지역본부,테이블 및 의자류(Some products of tables and chairs),940330,"94013000,94014000,94016100,94016990,94017100,94017990,94018000,94019040,94019092,94019099,94033000,94036090,94039090",2023-05-19,반덤핑(조사중),VN,,,"중국, 말레이시아"
북미지역본부,고품질 인쇄 그래픽에 적합한 특정 코팅지 매엽식 프레스 사용(Certain coated paper suitable for high-quality print graphics using sheet-fed presses),481039,"481014,481019,481022,481029,481032,481039,481092",2023-05-19,상계관세(규제중),US,20220613,20270612,"중국,인도네시아"
북미지역본부,고품질 인쇄 그래픽에 적합한 특정 코팅지 매엽식 프레스 사용(Certain coated paper suitable for high-quality print graphics using sheet-fed presses),481032,"481014,481019,481022,481029,481032,481039,481092",2023-05-19,상계관세(규제중),US,20220613,20270612,"중국,인도네시아"
북미지역본부,고품질 인쇄 그래픽에 적합한 특정 코팅지 매엽식 프레스 사용(Certain coated paper suitable for high-quality print graphics using sheet-fed presses),481029,"481014,481019,481022,481029,481032,481039,481092",2023-05-19,상계관세(규제중),US,20220613,20270612,"중국,인도네시아"
동남아대양주지역본부,테이블 및 의자류(Some products of tables and chairs),940130,"94013000,94014000,94016100,94016990,94017100,94017990,94018000,94019040,94019092,94019099,94033000,94036090,94039090",2023-05-19,반덤핑(조사중),VN,,,"중국, 말레이시아"
북미지역본부,고품질 인쇄 그래픽에 적합한 특정 코팅지 매엽식 프레스 사용(Certain coated paper suitable for high-quality print graphics using sheet-fed presses),481022,"481014,481019,481022,481029,481032,481039,481092",2023-05-19,상계관세(규제중),US,20220613,20270612,"중국,인도네시아"
동남아대양주지역본부,테이블 및 의자류(Some products of tables and chairs),940140,"94013000,94014000,94016100,94016990,94017100,94017990,94018000,94019040,94019092,94019099,94033000,94036090,94039090",2023-05-19,반덤핑(조사중),VN,,,"중국, 말레이시아"
북미지역본부,고품질 인쇄 그래픽에 적합한 특정 코팅지 매엽식 프레스 사용(Certain coated paper suitable for high-quality print graphics using sheet-fed presses),481019,"481014,481019,481022,481029,481032,481039,481092",2023-05-19,상계관세(규제중),US,20220613,20270612,"중국,인도네시아"
동남아대양주지역본부,테이블 및 의자류(Some products of tables and chairs),940161,"94013000,94014000,94016100,94016990,94017100,94017990,94018000,94019040,94019092,94019099,94033000,94036090,94039090",2023-05-19,반덤핑(조사중),VN,,,"중국, 말레이시아"
북미지역본부,고품질 인쇄 그래픽에 적합한 특정 코팅지 매엽식 프레스 사용(Certain coated paper suitable for high-quality print graphics using sheet-fed presses),481014,"481014,481019,481022,481029,481032,481039,481092",2023-05-19,상계관세(규제중),US,20220613,20270612,"중국,인도네시아"
동남아대양주지역본부,테이블 및 의자류(Some products of tables and chairs),940169,"94013000,94014000,94016100,94016990,94017100,94017990,94018000,94019040,94019092,94019099,94033000,94036090,94039090",2023-05-19,반덤핑(조사중),VN,,,"중국, 말레이시아"
북미지역본부,고압 강철 실린더(High pressure steel cylinders),731100,"7311000030,7311000060,7311000090",2023-05-19,상계관세(규제중),US,20171205,20221205,중국
동남아대양주지역본부,테이블 및 의자류(Some products of tables and chairs),940171,"94013000,94014000,94016100,94016990,94017100,94017990,94018000,94019040,94019092,94019099,94033000,94036090,94039090",2023-05-19,반덤핑(조사중),VN,,,"중국, 말레이시아"
동남아대양주지역본부,테이블 및 의자류(Some products of tables and chairs),940179,"94013000,94014000,94016100,94016990,94017100,94017990,94018000,94019040,94019092,94019099,94033000,94036090,94039090",2023-05-19,반덤핑(조사중),VN,,,"중국, 말레이시아"
동남아대양주지역본부,테이블 및 의자류(Some products of tables and chairs),940180,"94013000,94014000,94016100,94016990,94017100,94017990,94018000,94019040,94019092,94019099,94033000,94036090,94039090",2023-05-19,반덤핑(조사중),VN,,,"중국, 말레이시아"
동남아대양주지역본부,합성필라멘트사(Synthetic filament yarn),540233,"54023300,54024600,54024700",2023-05-19,반덤핑(규제중),VN,20210903,20261015,"중국, 인도, 인도네시아, 말레이시아"
동남아대양주지역본부,테이블 및 의자류(Some products of tables and chairs),940190,"94013000,94014000,94016100,94016990,94017100,94017990,94018000,94019040,94019092,94019099,94033000,94036090,94039090",2023-05-19,반덤핑(조사중),VN,,,"중국, 말레이시아"
동남아대양주지역본부,폴리메르 및 프로필렌 플라스틱 제품 (Plastic products of polymers and propylene),392020,392020,2023-05-19,반덤핑(규제중),VN,20200723,20250722,"중국, 말레이시아, 태국"
북미지역본부,"견인 뒤 잔디 손질 및
그 특정 부품(Tow-Behind Lawn Groomers and
Certain Parts Thereof)",843241,"8432410000,8432420000,8432800000,8432800010,8432900060,8432900081,8479899496,8479909496,9603500000",2023-05-19,반덤핑(규제중),US,20200803,20250802,중국
북미지역본부,건설용 철강 주물(Iron construction castings),732599,"732510,732599",2023-05-19,상계관세(규제중),US,20170106,20270602,브라질
동남아대양주지역본부,합금/비합금 철강제품(Semi-finished and certain finished products of alloy and non-alloy steel),721310,"720711,720719,720720,722490,721310,721420,722790,722830,981100",2023-05-19,세이프가드(규제중),VN,20200322,20260321,전세계
북미지역본부,우븐 셀비지가있는 좁은 우븐 리본(Narrow woven ribbons with woven selvedge),580632,"580631,580632,580639,580890,581091,581092,581099,590390,590700,630790",2023-05-19,상계관세(규제중),US,20170719,20270310,중국
북미지역본부,우븐 셀비지가있는 좁은 우븐 리본(Narrow woven ribbons with woven selvedge),580631,"580631,580632,580639,580890,581091,581092,581099,590390,590700,630790",2023-05-19,상계관세(규제중),US,20170719,20270310,중국
북미지역본부,인발 스테인리스 스틸 싱크(Drawn stainless steel sinks),732410,732410,2023-05-19,상계관세(규제중),US,20180828,20230828,중국
북미지역본부,우븐 셀비지가있는 좁은 우븐 리본(Narrow woven ribbons with woven selvedge),590390,"580631,580632,580639,580890,581091,581092,581099,590390,590700,630790",2023-05-19,상계관세(규제중),US,20170719,20270310,중국
북미지역본부,우븐 셀비지가있는 좁은 우븐 리본(Narrow woven ribbons with woven selvedge),590700,"580631,580632,580639,580890,581091,581092,581099,590390,590700,630790",2023-05-19,상계관세(규제중),US,20170719,20270310,중국
북미지역본부,철근 콘크리트 강선 (Prestressed concrete steel wire strand),731210,"7312103010,7312103012",2023-05-19,상계관세(규제중),US,20210510,20260509,중국
북미지역본부,철근 콘크리트 강선 (Prestressed concrete steel wire strand),731210,"7312103010,7312103012",2023-05-19,반덤핑(규제중),US,20210510,20260509,중국
북미지역본부,철근 콘크리트 강선 (Prestressed concrete steel wire strand),731210,731210,2023-05-19,반덤핑(규제중),US,20210201,20260201,"인도네시아, 이탈리아, 말레이시아, 남아공, 스페인 튀니지, 우크라이나"
북미지역본부,원시 유연한 자석(Raw flexible magnets),850519,"85051910,85051920",2023-05-19,상계관세(규제중),US,20190723,20240722,중국
북미지역본부,유기농 대두박(Organic Soybean Meal ),230400,"108100010,2304000000",2023-05-19,상계관세(규제중),US,20200720,20250720,인도
북미지역본부,유기농 대두박(Organic Soybean Meal ),230400,"108100010,2304000000",2023-05-19,반덤핑(규제중),US,20220516,20270515,인도
북미지역본부,유기농 대두박(Organic Soybean Meal ),108100,"108100010,2304000000",2023-05-19,상계관세(규제중),US,20200720,20250720,인도
북미지역본부,유기농 대두박(Organic Soybean Meal ),108100,"108100010,2304000000",2023-05-19,반덤핑(규제중),US,20220516,20270515,인도
북미지역본부,차아염소산염(Hypochlorite),282810,282810,2023-05-19,상계관세(규제중),US,20200701,20250630,중국
북미지역본부,차아염소산염(Hypochlorite),282810,282810,2023-05-19,반덤핑(규제중),US,20200701,20250630,중국
북미지역본부,주석 제품(Tin Mill Products),721050,"7210110000,7210120000,7210500020,7210500090,7210500000,7212100000,7212500000,7225990090,7226990180",2023-05-19,반덤핑(조사중),US,,,"중국,독일,캐나다,네덜란드,한국,대만,터키,영국"
북미지역본부,일반적인 합금 알루미늄 시트(Common alloy aluminum sheet),760611,"760611,760612,760691,760692,760711",2023-05-19,상계관세(규제중),US,20210427,20260426,"바레인, 인도, 터키"
북미지역본부,주석 제품(Tin Mill Products),721050,"7210110000,7210120000,7210500020,7210500090,7212100000,7212500000,7225990090,7226990180",2023-05-19,상계관세(조사중),US,,,"중국,독일,캐나다,네덜란드,한국,대만,터키,영국"
북미지역본부,주석 제품(Tin Mill Products),721210,"7210110000,7210120000,7210500020,7210500090,7210500000,7212100000,7212500000,7225990090,7226990180",2023-05-19,반덤핑(조사중),US,,,"중국,독일,캐나다,네덜란드,한국,대만,터키,영국"
북미지역본부,주석 제품(Tin Mill Products),721210,"7210110000,7210120000,7210500020,7210500090,7212100000,7212500000,7225990090,7226990180",2023-05-19,상계관세(조사중),US,,,"중국,독일,캐나다,네덜란드,한국,대만,터키,영국"
북미지역본부,주석 제품(Tin Mill Products),721250,"7210110000,7210120000,7210500020,7210500090,7210500000,7212100000,7212500000,7225990090,7226990180",2023-05-19,반덤핑(조사중),US,,,"중국,독일,캐나다,네덜란드,한국,대만,터키,영국"
북미지역본부,주석 제품(Tin Mill Products),721250,"7210110000,7210120000,7210500020,7210500090,7212100000,7212500000,7225990090,7226990180",2023-05-19,상계관세(조사중),US,,,"중국,독일,캐나다,네덜란드,한국,대만,터키,영국"
북미지역본부,주석 제품(Tin Mill Products),722599,"7210110000,7210120000,7210500020,7210500090,7210500000,7212100000,7212500000,7225990090,7226990180",2023-05-19,반덤핑(조사중),US,,,"중국,독일,캐나다,네덜란드,한국,대만,터키,영국"
북미지역본부,주석 제품(Tin Mill Products),722599,"7210110000,7210120000,7210500020,7210500090,7212100000,7212500000,7225990090,7226990180",2023-05-19,상계관세(조사중),US,,,"중국,독일,캐나다,네덜란드,한국,대만,터키,영국"
북미지역본부,주석 제품(Tin Mill Products),722699,"7210110000,7210120000,7210500020,7210500090,7210500000,7212100000,7212500000,7225990090,7226990180",2023-05-19,반덤핑(조사중),US,,,"중국,독일,캐나다,네덜란드,한국,대만,터키,영국"
